"subscription_rk","возраст","пол","кол-во детей","флаг отказа от коммуникаций","доход","возраст в банке","гео","дата подключения","дата отключения","активных дней","выгода","кол-во опций","активная дебетовая карта","активная кредитка","НС","активный мобаил","активный брокерский счет","вклад","флаг оплаты подписки","кол-во партнерских подписок","оборот","кол-во транзакций","транзакций кино","транзакций развлечения","транзакций фастфуд","транзакций музыка","транзакций рестораны","транзакций в оффере партнеров"
"774212527","33","F","0","0","60000","2480","Москва","2022-03-17","","387","438.91","6","1","1","0","0","0","0","1","1","251122.5","120","0","1","12","0","7","3"
"179336488","37","M","0","0","","495","Воткинск","2022-09-28","","192","386.6","4","1","0","0","0","1","0","1","0","46006.4","84","0","3","7","0","3","7"
"212060080","24","M","0","0","45000","141","Рязань","2022-10-28","2022-12-28","31","104.92","3","1","1","0","0","0","0","1","0","40834.11","144","0","0","12","0","0","3"
"930727789","43","F","0","0","","439","Киров","2022-05-04","2022-06-07","33","1501.67","3","1","0","1","0","0","0","1","0","12056.92","10","0","0","0","0","0","0"
"740589172","35","M","0","0","","217","Санкт-Петербург","2022-07-22","2022-09-21","0","162.1","5","1","0","0","0","0","0","0","0","8042.62","49","0","0","10","0","1","1"
"300540661","20","F","0","0","50000","1016","Москва","2022-05-17","2022-11-22","189","290.28","6","1","0","1","0","0","0","1","1","87157.19","194","1","1","18","0","4","5"
"839807935","43","F","0","0","","516","Оренбург","2022-01-15","2022-03-15","42","33.33","3","1","0","1","0","1","0","1","0","3446.52","11","0","0","3","0","0","1"
"961325128","23","M","0","0","13000","-23","Воронеж","2022-01-16","2022-03-16","32","40.74","3","1","0","0","0","0","0","1","0","37382.55","133","0","0","10","0","1","3"
"737213836","38","M","0","0","150000","325","Санкт-Петербург","2022-12-30","","99","222.54","4","1","1","0","0","0","0","0","0","31109.43","37","0","0","4","0","1","3"
"712176900","29","F","0","0","","921","Москва","2022-09-14","","206","675.96","5","1","0","0","0","0","0","1","0","204547.19","113","0","1","15","0","30","3"
"292933427","38","F","0","0","","1058","Москва","2022-04-23","","350","1491.51","7","1","0","0","0","1","0","1","0","48795.45","37","0","0","8","0","1","3"
"10735780","66","M","0","0","16000","85","Краснодар","2022-05-18","2022-07-18","35","0","0","1","0","0","0","0","0","1","0","3282.85","5","0","0","0","0","0","0"
"887848248","30","M","0","0","65000","736","МО","2022-10-19","2022-11-19","28","335.53","5","1","1","0","0","0","0","0","0","6521.42","26","0","0","1","0","0","1"
"912875045","56","F","0","0","85860","1289","Красноярск","2022-03-03","","401","233.41","4","1","0","0","0","0","0","1","0","48310.06","57","0","0","3","0","3","3"
"787746390","25","F","0","0","50000","234","Саратов","2022-09-29","2022-11-29","60","452.67","3","1","0","0","0","0","0","0","0","29111.81","45","0","1","3","0","1","1"
"493964787","27","F","0","0","30000","1327","Чебоксары","2022-06-08","2022-07-08","25","51.3","3","1","1","1","0","0","0","0","0","6864.45","24","0","0","3","0","1","3"
"284180606","21","M","0","0","","1244","Москва","2022-10-03","2022-12-03","60","171.35","6","1","0","1","0","0","0","0","0","15176.66","61","0","1","15","0","0","3"
"533743801","19","M","0","0","100000","237","Киров","2022-10-03","2023-01-03","61","46","2","1","0","0","0","0","0","1","0","21286.11","118","0","0","19","0","4","4"
"175229689","26","F","0","0","0","1999","Кинель","2022-03-08","2022-08-19","146","158.9","5","0","1","0","0","0","0","1","0","59885.5","86","0","0","20","0","1","3"
"412796082","30","M","0","0","","1372","Екатеринбург","2022-07-01","","281","278.98","5","1","0","1","0","0","0","1","0","66880.54","71","0","0","11","0","0","1"
"200476480","41","F","0","0","120000","40","МО","2022-03-23","","381","260.88","5","1","1","0","0","0","0","1","0","106639.05","140","0","1","19","0","0","3"
"772943780","28","F","0","0","50000","552","МО","2022-10-16","","174","402.58","5","1","0","1","0","0","0","0","0","68223.5","114","0","1","27","0","7","4"
"226458562","50","F","0","0","","877","Набережные Челны","2022-10-31","","159","83.99","2","1","0","0","0","1","0","1","0","125932.58","145","0","0","33","0","5","4"
"418213820","17","M","","0","","38","МО","2022-10-04","","186","197.07","5","1","0","0","0","0","0","1","0","21237.91","109","0","0","46","0","1","3"
"100352044","29","M","0","0","80000","1190","Москва","2022-01-22","2022-10-22","249","659.57","4","1","0","1","0","1","0","1","0","67286.35","58","0","4","8","0","1","1"
"517451523","38","F","0","0","100000","299","Краснодар","2022-04-28","2022-07-28","61","437.45","6","1","1","1","0","1","0","1","0","46268.72","94","0","0","8","0","1","1"
"515948505","21","F","0","0","70000","295","Кстово","2022-11-30","2022-12-30","28","295.78","5","1","0","1","0","0","0","0","0","86230.12","100","0","0","7","0","1","1"
"41444245","26","F","0","0","0","896","Москва","2022-05-18","","325","265.69","4","1","1","0","1","0","0","1","0","35327.76","107","0","7","20","0","3","4"
"771198731","25","F","0","0","40000","309","Березовский","2022-12-18","","111","262.17","4","1","1","1","0","0","0","1","0","27792.39","41","0","0","1","0","3","3"
"303699990","41","M","0","0","30000","805","Волгоград","2022-08-28","2023-02-24","179","99.2","4","1","1","0","0","0","0","1","0","37959.86","69","0","0","4","0","0","3"
"521973483","36","F","0","1","","326","Екатеринбург","2022-03-05","2022-06-06","93","774.52","5","1","0","1","0","0","0","1","0","64446.85","35","0","0","10","0","0","0"
"877985570","43","M","0","1","","1914","Москва","2022-03-11","2022-06-11","90","1318.3","5","1","0","1","0","0","1","1","0","35183.15","33","0","0","3","0","0","1"
"407470987","22","F","0","0","95000","201","Сочи","2022-08-28","","223","254.81","4","1","1","0","0","0","0","1","0","26888.87","31","0","0","5","0","1","4"
"582013882","66","F","0","0","","2086","Москва","2022-10-10","","180","896.25","4","1","0","0","0","1","0","1","0","48241.68","38","0","0","1","0","0","0"
"401189658","21","M","0","0","","752","Москва","2022-10-05","","185","306.52","3","1","0","0","0","0","0","1","0","44334.99","92","1","0","29","0","0","3"
"209732631","20","M","0","0","120000","586","Тюмень","2022-12-10","","119","831.23","6","1","0","0","0","0","0","1","0","56428.34","41","0","0","4","0","3","8"
"548838171","24","F","0","0","32000","604","Воронеж","2022-10-29","2022-12-29","61","293.06","5","1","0","0","0","0","0","0","1","19081.1","98","0","0","11","0","0","5"
"408769191","25","M","0","0","100000","609","Казань","2022-05-12","2022-08-18","0","435.43","6","1","0","0","0","0","0","1","0","14450.25","33","0","0","10","0","0","0"
"455428237","34","M","0","0","60000","1361","Москва","2022-11-04","2023-02-04","62","0","0","1","0","0","0","1","0","1","0","1318.86","3","0","0","0","0","0","0"
"567321841","50","F","0","0","120000","146","Нефтеюганск","2022-07-04","2022-08-04","31","310.06","4","1","1","0","0","0","0","0","0","41997.71","81","0","1","5","0","20","0"
"490164458","29","M","0","0","","1168","Краснодар","2022-11-01","","158","164.09","3","1","0","0","0","0","0","1","1","114046.62","130","0","1","23","0","5","4"
"572219200","30","F","0","0","97500","50","Екатеринбург","2022-03-30","","374","351.15","6","1","0","0","0","0","0","1","0","102277.24","130","0","0","39","0","5","1"
"794827081","33","M","0","0","","328","Самара","2022-02-13","2023-01-07","327","1170.37","7","1","0","0","0","1","0","1","0","173021.31","106","0","0","16","0","12","0"
"645512373","31","M","0","0","","1900","Уфа","2022-12-30","","99","1067.08","3","1","0","1","0","1","0","1","0","255149.13","148","0","5","24","0","5","3"
"716498930","25","M","0","0","75000","544","МО","2022-01-22","2022-02-22","27","273.06","5","1","0","0","0","0","0","0","0","78609.57","125","0","1","24","0","1","3"
"829537867","50","M","0","0","","1113","Екатеринбург","2022-12-08","2023-03-08","62","126.5","2","1","0","0","0","0","1","1","0","859.25","3","0","0","0","0","0","0"
"795862293","43","M","0","0","30000","497","Сургут","2022-10-12","2022-10-12","0","8.24","2","1","1","0","1","0","0","0","0","35393.9","53","0","0","1","0","1","7"
"748867393","25","M","0","0","500000","733","Москва","2022-12-09","","120","719.25","6","1","1","0","1","0","0","1","0","72846.51","191","0","18","22","0","4","0"
"832796853","44","F","0","0","1000","1092","Санкт-Петербург","2022-09-14","2022-12-14","90","466.41","5","1","0","1","0","0","0","1","0","15913.16","15","1","1","0","0","0","1"
"172049076","42","F","0","0","60000","480","Нижнекамск","2022-06-22","","290","173.35","5","1","0","1","0","1","0","1","0","22533.78","48","0","0","11","0","0","1"
"686447888","35","F","0","0","30000","644","Череповец","2022-08-31","2023-01-29","0","344.81","3","1","1","1","1","1","0","0","0","12849.46","94","0","0","11","0","1","1"
"745128195","33","F","0","0","40000","951","Калуга","2022-07-06","2022-11-01","118","63.55","4","1","1","0","0","1","0","1","0","59308.19","84","0","1","11","0","3","1"
"106483101","61","F","0","0","","1512","Тверь","2022-12-14","","115","125","3","1","0","1","0","0","1","1","0","3635.97","1","0","0","0","0","0","0"
"545344309","27","F","0","0","200000","72","Новосибирск","2022-05-14","2022-06-15","32","215.28","5","1","0","0","0","0","0","0","1","63170.03","145","0","1","1","0","3","3"
"430028724","23","M","0","0","80000","445","МО","2022-05-03","2022-08-04","72","346.74","3","1","1","1","0","0","0","1","0","12321.47","20","0","0","16","0","0","1"
"797571512","30","F","0","0","","170","Заречный","2022-03-24","","380","1268","5","1","0","1","0","0","0","1","0","48325.75","166","0","3","34","0","7","8"
"564018400","32","F","0","0","","818","Волгоград","2022-05-26","2022-09-16","112","370.32","4","1","0","1","0","1","0","0","0","29380.85","43","0","0","5","0","1","3"
"918533113","33","M","0","0","50000","1782","Сыктывкар","2022-03-31","2022-04-30","29","455.98","5","1","0","1","0","0","0","0","0","49067.85","141","0","0","11","0","11","1"
"99699316","35","F","0","0","58500","235","Пенза","2022-12-18","","111","260.74","3","1","1","0","0","0","0","1","0","273562.68","61","0","0","8","0","1","4"
"184311626","24","F","0","1","45000","1051","Москва","2022-11-11","","148","795.2","6","1","1","1","0","1","0","1","0","75122.14","81","0","1","14","0","7","1"
"96810646","44","F","0","0","25000","486","МО","2022-04-01","2022-08-01","91","68.79","3","1","0","0","0","0","0","1","0","18317.7","5","0","0","0","0","0","3"
"937907900","32","F","0","0","50000","615","Казань","2022-08-12","","239","625.65","7","1","0","1","0","1","0","1","0","141244.32","208","0","3","22","0","3","10"
"489618846","32","M","0","0","90000","367","Оренбург","2022-02-06","2022-07-08","151","796.98","5","1","0","0","0","0","0","1","0","89170.51","92","0","1","8","0","4","0"
"598195043","40","F","0","0","","2634","Санкт-Петербург","2022-11-04","","155","961.7","5","1","0","0","0","1","1","1","0","96684.57","56","0","0","8","0","0","4"
"843938294","21","F","0","0","150000","1434","Иркутск","2022-10-28","","162","711.34","4","1","1","1","0","0","0","1","0","106039.32","159","0","1","12","0","4","7"
"80742520","19","F","0","0","25000","258","Волгоград","2022-11-13","","146","214.19","4","1","0","0","0","0","0","1","0","35202.2","107","1","1","24","0","1","3"
"962220152","26","F","0","0","60000","408","Москва","2022-04-06","","367","199.02","4","1","0","0","0","1","0","1","0","45023.29","80","0","0","10","0","1","3"
"897384528","50","M","0","0","150000","342","Каменск-Уральский","2022-03-28","","376","349.29","5","1","1","0","1","0","0","1","0","23030.39","22","0","0","0","0","0","1"
"647952541","57","F","0","0","80000","1266","Москва","2022-08-04","2022-10-04","44","0","2","0","1","0","0","0","1","1","0","3233.53","19","0","0","0","0","0","0"
"61129991","18","M","0","0","16000","1185","Великий Новгород","2022-08-31","2023-01-29","0","223.78","5","1","0","1","0","0","0","0","0","18597.95","95","0","3","11","0","0","0"
"369701292","50","F","0","0","60000","1593","Москва","2022-09-30","","190","161.29","3","1","1","1","0","0","0","1","0","50640.62","50","0","1","10","0","0","1"
"142866869","50","M","0","0","65000","90","Санкт-Петербург","2022-05-09","","334","300.04","4","1","1","0","0","0","0","1","0","54620.17","54","0","0","10","0","0","3"
"278538926","37","M","0","0","65000","2067","Краснодар","2022-12-01","2022-12-17","15","339.17","3","1","0","0","0","0","0","1","0","78730.63","31","0","1","3","0","1","4"
"887150674","31","M","0","0","","1522","Ростов-На-Дону","2022-12-30","","99","161.36","3","1","0","0","0","1","0","0","0","149753.83","86","0","1","10","0","3","3"
"578099498","32","M","0","0","30000","81","Нелидово","2022-06-21","2023-01-21","220","222.5","5","1","0","0","1","0","0","1","0","20146.05","75","0","0","0","0","0","5"
"624259155","39","F","2","0","100000","-23","Уфа","2022-01-16","2022-02-16","29","125.5","3","1","0","0","0","0","0","0","0","21286.11","76","0","1","4","0","1","1"
"678908973","35","M","0","0","","2131","Петрозаводск","2022-10-18","","172","817.03","5","1","0","0","0","0","0","1","0","141077.29","125","0","3","27","0","4","4"
"357715464","31","M","0","0","100000","560","Краснокамск","2022-12-17","2022-12-30","12","211.34","3","1","1","1","1","0","0","0","0","76046.96","100","0","0","19","0","3","3"
"931083375","46","F","0","0","35000","60","Бийск","2022-06-05","2022-09-04","0","72.06","4","1","0","0","0","0","0","1","0","26215.15","71","0","0","1","0","0","1"
"388725701","38","M","0","0","60000","547","Смоленск","2022-04-10","","363","225.1","5","1","0","0","0","0","0","1","0","60351.84","182","0","1","31","0","5","1"
"781779915","43","M","0","0","","1611","Москва","2022-03-01","2022-05-28","87","217.75","3","1","0","1","0","1","0","1","0","103502.49","167","0","1","34","0","1","4"
"930366894","25","F","0","0","","333","Екатеринбург","2022-04-18","","355","220.47","6","0","0","0","0","1","0","1","0","13202.58","1","0","0","0","0","0","0"
"475751869","24","F","0","0","100000","738","Омск","2022-11-02","2023-02-02","73","160.5","6","1","0","1","1","1","0","1","0","20045.16","12","0","0","1","0","0","1"
"301535423","37","M","1","0","50000","3577","Санкт-Петербург","2022-04-01","","372","250.55","4","1","0","0","1","1","0","1","0","67974.64","83","0","0","4","0","0","1"
"849521961","38","M","0","0","30000","442","Уфа","2022-04-05","","368","136.39","4","1","1","0","0","0","0","1","0","37939.69","160","0","0","11","0","0","4"
"90512589","37","M","0","0","400000","1463","Москва","2022-09-07","","213","1015.77","5","1","0","1","0","1","0","1","0","162459.25","114","1","8","42","0","5","3"
"295296773","35","M","0","0","38000","280","Строитель","2022-01-03","2022-07-05","0","320.8","5","1","0","0","0","0","0","1","0","22889.14","69","0","0","7","0","1","1"
"839153591","42","F","0","0","30000","657","Екатеринбург","2022-11-10","2023-01-09","0","83.99","1","0","0","0","1","0","0","0","0","482.59","3","0","0","0","0","0","0"
"277045449","39","F","0","0","","640","Нововоронеж","2022-11-28","2023-01-28","59","83.99","2","1","0","0","0","0","0","1","0","109418.01","92","0","3","8","0","1","4"
"809713342","30","M","0","0","120000","877","Якутск","2022-11-25","2023-01-24","0","177.16","2","0","1","0","0","0","0","0","0","399.64","4","0","0","3","0","1","0"
"877467023","34","F","0","0","70000","1066","Узловая","2022-11-10","","149","153.45","3","1","0","0","0","0","0","0","0","58808.22","148","0","1","12","0","5","1"
"549065680","37","M","0","0","200000","1794","Владивосток","2022-05-12","","331","1504.51","7","1","0","0","0","1","1","1","0","78727.27","124","0","1","24","0","1","1"
"926223076","36","F","0","0","85000","69","Нерчинск","2022-11-06","2023-02-05","0","274.14","3","1","1","0","0","0","0","0","0","25699.49","19","0","0","0","0","0","0"
"825879483","38","M","2","0","30000","184","Уфа","2022-11-30","2022-12-30","6","24.28","3","1","0","1","0","1","0","0","0","17376.06","84","0","1","7","0","0","0"
"613623124","66","F","0","0","","858","Тула","2022-02-28","","404","185.83","4","1","0","0","0","0","0","1","0","21938.53","45","0","0","3","0","0","1"
"853026343","26","F","0","0","70000","1282","Тюмень","2022-11-01","","158","112.77","3","1","1","1","0","1","0","1","0","45120.81","181","1","0","20","0","3","1"
"996885264","34","F","0","0","200000","264","Москва","2022-10-30","2022-12-30","57","208.62","4","1","0","0","0","0","0","1","0","194068.08","115","0","0","12","0","4","4"
"758164249","27","F","0","0","25000","232","Омск","2022-09-28","2022-10-28","27","33.66","2","1","0","0","0","0","0","0","0","33001.68","80","0","1","11","0","1","4"
"501455962","32","F","0","0","30000","321","Новосибирск","2022-04-11","2022-05-11","28","464.85","5","1","0","0","1","0","0","0","0","6770.28","24","0","0","1","0","1","1"
"436854893","36","F","0","0","30000","1604","Санкт-Петербург","2022-04-05","2022-11-05","195","262.06","4","1","1","0","0","0","0","1","0","7039.32","5","0","1","1","0","0","0"
"43916722","31","M","0","0","280000","1458","Абакан","2022-08-27","","224","771.41","7","1","0","1","0","1","0","1","0","184468.96","243","0","1","23","0","10","10"
"112027234","23","F","","0","40000","177","Тверь","2022-08-27","2022-11-27","90","26.95","2","1","0","0","0","0","0","1","0","42913.56","75","0","0","18","0","3","5"
"707632359","51","F","0","0","","696","Самара","2022-02-25","2022-03-25","5","271.29","3","1","1","0","0","1","0","0","0","4632.53","3","0","0","0","0","0","0"
"198742712","35","F","0","0","122475","61","Таганрог","2022-05-06","2022-07-06","0","14.72","2","1","0","0","0","0","0","0","0","9038.06","12","0","0","1","0","0","1"
"820316039","45","M","0","0","250000","1959","Тверь","2022-08-04","","247","1132.26","5","1","0","0","0","0","0","1","0","86594.45","92","0","1","7","0","1","5"
"537025770","33","M","0","0","","524","Казань","2022-11-29","2023-01-29","51","104.93","3","1","0","0","0","1","0","1","0","100441.04","152","0","1","20","0","8","1"
"689650869","43","M","0","1","40000","1080","МО","2022-05-27","2022-06-27","0","83.99","3","1","0","0","0","0","0","1","0","14806.73","54","0","0","1","0","0","1"
"607374940","42","M","0","0","99000","2306","ЛенОбл","2022-04-10","2022-11-10","212","261.07","4","1","0","1","0","1","0","1","0","28646.6","30","0","0","3","0","0","1"
"475839808","21","F","0","0","31200","75","Новый Оскол","2022-10-01","2022-10-25","24","83.99","2","0","1","0","1","0","0","0","1","4543.98","31","0","0","1","0","0","1"
"980879221","36","F","2","0","270000","476","Москва","2022-05-27","","316","334.63","5","1","1","1","0","0","0","1","1","54515.91","73","0","0","3","0","0","3"
"586957255","46","F","0","0","59000","115","Новосибирск","2022-07-11","2023-01-20","192","83.99","2","0","1","0","0","0","0","1","0","9970.74","29","0","0","0","0","0","1"
"966054316","48","F","1","0","240000","1476","Москва","2022-06-11","","301","151.54","4","1","1","0","0","0","1","1","0","11993.02","8","1","0","3","0","0","0"
"216388649","26","F","0","0","80000","73","Сочи","2022-04-22","","351","297.07","5","1","0","0","0","0","0","1","0","62479.5","69","0","1","7","0","1","5"
"608390243","24","F","0","0","50000","889","Владивосток","2022-11-16","2023-03-19","95","141.82","4","1","0","0","1","1","0","1","0","21992.34","67","0","0","3","0","1","1"
"224608901","42","M","0","0","","263","Новосибирск","2022-11-17","","142","2511.71","3","1","0","0","0","0","0","1","0","171849.86","76","0","0","10","0","0","8"
"350257183","21","F","0","0","30000","556","Сургут","2022-11-27","","132","175.21","5","1","0","1","0","0","0","1","0","96060.17","115","0","1","26","0","1","1"
"907465084","43","M","0","0","160000","2635","Москва","2022-06-08","","304","169.67","4","1","0","0","0","1","0","1","0","91959.56","187","0","3","26","0","1","7"
"86676086","36","M","0","0","100000","1486","Санкт-Петербург","2022-11-04","2023-03-04","117","110.92","5","1","1","1","0","1","0","1","0","322986.45","148","1","30","12","0","3","5"
"589512525","49","M","1","0","55000","297","Краснодар","2022-12-01","","128","83.99","2","1","0","0","0","0","0","1","0","23384.62","61","0","0","10","0","0","3"
"840806557","19","M","0","0","60000","476","Владивосток","2022-09-20","","200","205.69","6","0","0","0","0","1","0","1","0","25418.12","84","0","11","3","0","0","0"
"442638411","25","M","0","0","100000","1064","Санкт-Петербург","2022-01-10","2022-02-10","2","54.17","4","1","1","1","0","0","0","0","0","65014.08","145","0","3","35","0","1","1"
"376032732","37","M","0","0","145000","1399","Москва","2022-12-20","2023-01-02","12","211.5","2","1","1","0","0","0","0","0","0","14286.59","26","0","1","4","0","0","1"
"558796457","34","F","0","0","62000","646","МО","2022-12-26","","103","106.51","3","1","0","0","0","1","0","1","0","24357.65","16","0","0","3","0","0","3"
"519530587","37","M","","0","60000","97","Санкт-Петербург","2022-12-14","","115","248.86","5","1","0","0","0","0","0","1","0","51444.37","26","0","0","11","0","0","1"
"939097218","28","F","0","0","25000","89","Новокузнецк","2022-09-21","","199","139.67","3","1","0","0","0","0","0","1","0","29374.13","50","0","1","3","0","1","4"
"638729192","29","M","0","0","50000","612","Ангарск","2022-02-16","2022-05-18","0","341.46","4","1","0","0","1","0","0","1","0","34934.29","86","0","0","1","0","0","3"
"506471571","27","M","0","0","150000","469","Березники","2022-02-27","","405","850.34","5","1","0","0","0","0","0","1","0","137217.69","122","0","0","4","0","1","1"
"414157425","44","F","0","0","40000","71","Ставрополь","2022-09-02","2022-12-04","93","149.54","2","0","1","0","0","0","0","1","1","27183.69","29","0","0","0","0","0","5"
"763911154","69","F","1","0","50000","2439","Санкт-Петербург","2022-04-05","2022-05-08","33","121.99","2","0","1","0","0","0","0","1","0","33917.54","73","0","1","14","0","3","0"
"689119750","51","M","0","0","420000","401","Армавир","2022-05-16","2022-07-18","63","49.53","2","1","0","0","0","0","0","0","0","28608.48","20","0","0","1","0","0","0"
"555914137","42","M","0","0","","711","Чебоксары","2022-08-13","2022-12-13","0","272.53","4","1","0","0","0","0","0","0","0","4642.62","15","0","0","1","0","1","0"
"454181843","30","F","0","0","","784","Краснодар","2022-03-18","2022-05-19","61","384.44","5","0","1","0","0","0","0","1","0","21046.22","79","0","0","3","0","3","0"
"367008792","28","M","0","0","","108","Новосибирск","2022-05-30","2022-06-30","9","97.85","3","1","0","0","0","0","0","0","0","40828.5","42","0","0","12","0","1","5"
"150582545","27","M","0","0","58000","570","Волгоград","2022-05-28","2022-06-28","29","163.12","4","1","0","1","0","0","0","1","0","17604.75","60","0","0","5","0","0","1"
"16059837","45","F","0","0","","1398","Ижевск","2022-08-02","","249","347.11","4","1","0","0","0","0","0","1","0","46711.51","73","0","0","14","0","4","12"
"160614145","28","M","0","0","67000","217","Москва","2022-01-29","2022-03-29","31","51.34","3","1","0","1","0","1","0","1","0","44312.57","79","0","0","10","0","1","0"
"834049963","21","F","0","0","","63","Тихорецк","2022-04-26","2022-07-30","0","180.56","5","1","0","0","0","1","0","1","0","14500.7","60","0","0","0","0","0","1"
"660201300","40","M","0","0","65000","523","Еманжелинск","2022-09-23","2022-10-23","30","113.06","5","1","0","0","0","0","0","0","0","22842.06","88","0","0","4","0","1","18"
"423681573","25","M","0","0","0","715","Комсомольск-На-Амуре","2022-06-12","2022-08-12","30","33.37","4","1","1","0","0","0","0","1","0","42530.18","206","0","46","48","0","0","0"
"551047162","40","M","0","0","40000","277","Пермь","2022-12-15","2022-12-29","14","241.64","4","1","0","0","0","0","0","0","0","10275.65","73","0","0","1","0","1","1"
"355264972","35","F","0","0","200000","678","МО","2022-01-16","2022-04-16","59","205.59","4","0","1","0","0","0","0","1","0","1544.18","7","0","0","1","0","0","0"
"136029631","45","M","0","0","50000","319","Лениногорск","2022-02-21","2022-03-21","27","788.98","6","1","0","1","0","1","1","0","0","4235.7","7","0","0","0","0","0","8"
"934578382","44","M","0","0","60000","1588","Тольятти","2022-08-28","2022-12-28","117","16.47","2","1","0","0","0","0","0","1","0","47172.24","67","0","1","5","0","3","1"
"629762266","31","M","0","0","","1387","Екатеринбург","2022-04-10","2022-09-10","135","253.19","4","1","0","0","0","1","0","1","0","43117.59","64","0","0","14","0","3","3"
"73235298","32","M","0","0","100000","229","Саратов","2022-09-29","","191","166.51","3","1","1","0","0","0","0","1","0","24882.28","52","0","1","7","0","1","1"
"606778717","19","M","0","0","23000","428","Ядрин","2022-09-28","2022-11-28","59","45.35","2","1","0","0","0","1","0","0","0","25692.76","31","0","0","3","0","0","1"
"86163294","38","F","0","0","50000","731","Ставрополь","2022-10-18","","172","259","5","1","0","0","0","0","0","1","1","15808.9","35","0","0","1","0","0","1"
"187284604","21","F","0","0","60000","419","Заволжье","2022-03-17","","387","228.09","5","1","1","1","0","1","0","1","0","38003.58","65","0","1","18","0","4","1"
"62154710","46","F","0","0","56000","61","Калуга","2022-04-10","2022-12-10","0","271.83","5","1","0","0","0","0","0","1","0","51368.15","185","0","3","10","0","0","3"
"861060485","20","M","0","0","30000","537","Волгоград","2022-08-01","2022-08-31","30","23.58","3","1","0","1","0","1","0","0","0","39695.17","174","1","7","12","0","1","5"
"71530118","32","F","0","0","50000","1129","Армавир","2022-08-11","2022-10-15","53","169.47","4","1","0","0","0","0","0","1","0","37086.61","57","0","0","3","0","1","0"
"36531253","27","M","0","0","","1001","Санкт-Петербург","2022-06-26","","286","452.84","5","1","0","1","0","0","0","1","1","93571.55","171","0","4","16","0","16","3"
"734821509","39","M","0","0","200000","1785","Самара","2022-03-09","","395","2079.28","6","1","0","1","0","0","0","0","0","248128.31","107","0","1","14","0","4","4"
"257809597","34","F","0","0","","655","Москва","2022-08-28","2022-11-28","61","594.56","5","0","0","0","1","0","0","1","0","38876.84","41","1","1","5","0","1","8"
"816597970","33","F","0","0","60000","2328","Москва","2022-06-16","","296","295.76","6","1","1","1","0","0","0","1","0","56513.54","152","0","0","20","0","0","1"
"207097625","33","F","0","0","35000","268","МО","2022-01-12","2022-05-12","93","284.47","5","0","1","0","0","0","0","1","0","316.68","1","0","0","0","0","0","0"
"610496354","48","M","0","0","","649","Норильск","2022-08-27","","224","562.22","4","1","0","0","0","1","0","1","0","114295.48","134","0","0","5","0","1","1"
"693474200","38","F","0","0","","1305","Самара","2022-05-06","2022-06-06","30","297.75","6","1","0","1","0","0","1","1","1","67605.83","94","0","0","18","0","5","1"
"315241300","34","M","0","0","","810","Сургут","2022-01-29","2022-02-28","26","721.51","2","1","0","0","0","0","0","0","1","65181.11","18","0","0","0","0","0","3"
"104598189","22","M","0","0","15000","942","Архангельск","2022-12-23","2023-01-23","0","46.58","3","1","1","1","0","1","0","0","0","32943.39","91","0","0","34","0","1","5"
"111780675","34","M","0","0","70000","262","Новосибирск","2022-10-28","2022-11-28","24","10.16","2","1","0","0","0","1","0","0","0","35560.92","156","0","0","15","0","1","3"
"581207892","48","F","0","0","0","286","Воронеж","2022-11-23","","136","231.99","5","0","1","0","0","0","0","1","0","83623.8","64","0","0","4","0","0","5"
"402232516","36","M","0","0","","2332","ЛенОбл","2022-07-02","","280","1027.67","3","1","0","0","0","0","0","1","0","109950.48","100","0","0","24","0","3","0"
"913333343","43","M","0","0","45000","435","Сургут","2022-06-03","","309","404.2","5","1","1","0","0","0","0","1","0","25744.33","37","0","1","1","0","1","0"
"770203215","42","M","0","0","30000","694","Рязань","2022-10-29","","161","584.65","4","1","0","0","0","0","0","1","0","30449.16","35","0","0","0","0","1","1"
"339716326","37","F","0","0","30000","722","Ульяновск","2022-09-28","2022-11-28","59","109.32","2","1","0","0","0","0","0","0","0","49500.56","37","0","1","4","0","0","4"
"937457151","22","F","0","0","42000","575","Кемерово","2022-03-02","2022-09-01","169","132.16","3","1","1","0","0","0","0","1","0","87332.07","224","0","0","12","0","0","3"
"818688491","23","F","0","0","","798","Реж","2022-11-19","","140","615.45","3","1","0","0","1","0","0","1","0","94397.73","124","0","0","10","0","1","22"
"282541711","46","M","0","0","200000","272","Томск","2022-12-10","2023-01-10","5","179.18","4","1","1","1","0","1","0","0","0","107090.81","156","0","1","31","0","7","5"
"234393046","34","M","0","0","120000","1998","Санкт-Петербург","2022-07-25","","257","541.85","8","1","1","0","0","1","0","1","0","141498.79","212","0","4","41","0","7","3"
"414841007","27","F","0","0","","1233","МО","2022-04-08","2022-05-08","0","116.73","3","1","0","1","0","1","0","0","0","49795.38","80","0","0","20","0","0","1"
"649650841","17","M","0","0","","1017","Санкт-Петербург","2022-09-19","2022-10-19","25","181.25","6","1","0","1","1","0","0","1","0","17715.73","50","0","7","8","0","0","0"
"773728500","26","M","0","0","270000","1465","Санкт-Петербург","2022-01-22","2022-05-26","124","1655.32","7","1","1","1","0","1","0","1","0","141893.38","107","0","1","26","0","8","1"
"614099001","28","M","0","0","60000","437","Геленджик","2022-03-12","","392","1225.4","6","1","1","0","0","0","0","0","0","111746.33","72","0","0","3","0","0","1"
